user_id,total_number_of_sessions,total_page_clicks,avg_page_clicks,flights_booked_and_not_cancelled,hotels_booked_and_not_cancelled,total_cancellations,total_trips,avg_checked_bags,avg_seats,pct_discounted_flights,pct_discounted_hotels,avg_flights_discount,avg_hotel_discount,avg_flights_spending,avg_hotel_spending,avg_nights_spend,avg_rooms_taken,avg_return_flight_booked,avg_session_duration,avg_time_to_flight,avg_trip_duration,distinct_airlines,age,gender,married,has_children,home_country,home_city,home_airport,sign_up_date,latest_session,earliest_session,avg_distance_flown,perc_of_domestic_flights,perc_of_flights_without_hotels,perc_of_hotels_without_flights
581412,8,130,16.25,2,2,0,2,,,0.0,12.5,,0.25,255.22,216.5,3.0,1.0,0.25,120.75,728374.5,345600.0,2,49,F,0,0,usa,charlotte,CLT,2023-02-08,2023-07-03 10:43:12.000000,2023-02-08 19:12:00,,0.25,0.0,0.0
581438,8,125,15.625,3,3,0,3,0.0,1.0,12.5,12.5,0.05,0.2,515.2466666666667,101.66666666666667,5.0,2.0,0.375,116.5,785705.0,547200.0,3,41,M,1,0,usa,new york,JFK,2023-02-08,2023-07-11 17:49:25.000000,2023-02-08 19:35:00,,0.375,0.0,0.0
581461,8,87,10.875,0,1,0,1,,,37.5,0.0,0.16666666666666666,,,151.0,1.0,2.0,0.0,80.875,,,0,19,F,0,0,usa,new york,LGA,2023-02-08,2023-05-17 20:53:14.000000,2023-02-08 19:04:00,,0.0,0.0,0.125
581491,9,248,27.555555555555557,2,2,1,3,,,22.22222222222222,11.11111111111111,0.125,0.1,447.545,181.0,5.0,1.0,0.2222222222222222,872.0,14415881.0,1036800.0,2,19,F,0,0,usa,kansas city,MCI,2023-02-08,2023-07-13 22:57:51.000000,2023-02-08 19:22:00,16.008671431446146,0.2222222222222222,0.1111111111111111,0.1111111111111111
581527,9,120,13.333333333333334,4,4,0,5,,,22.22222222222222,33.333333333333336,0.225,0.1,419.2225,205.5,2.75,1.0,0.4444444444444444,99.111111,641441.5,324000.0,4,39,F,1,0,usa,san antonio,SAT,2023-02-08,2023-07-07 05:12:28.000000,2023-02-08 08:27:00,,0.4444444444444444,0.1111111111111111,0.1111111111111111
581577,7,103,14.714285714285714,1,1,0,1,,,14.285714285714286,14.285714285714286,0.15,0.05,313.6,157.0,1.0,1.0,0.14285714285714285,109.428571,740205.0,172800.0,1,39,M,1,0,usa,portland,PWM,2023-02-08,2023-06-03 17:23:15.000000,2023-02-08 20:55:00,,0.14285714285714285,0.0,0.0
581595,9,101,11.222222222222221,0,0,0,0,,,22.22222222222222,22.22222222222222,0.15,0.15,,,,,0.0,83.666667,,,0,19,F,0,1,canada,edmonton,YEG,2023-02-08,2023-05-31 18:26:15.000000,2023-02-08 14:48:00,,0.0,0.0,0.0
581666,8,131,16.375,3,3,0,3,,,25.0,12.5,0.1,0.1,633.81,191.66666666666666,8.333333333333334,1.0,0.375,122.75,736150.0,835200.0,3,53,F,1,0,usa,reno,RNO,2023-02-08,2023-07-10 08:56:33.000000,2023-02-08 12:03:00,,0.375,0.0,0.0
581679,8,168,21.0,1,0,1,1,,,12.5,25.0,0.25,0.1,2464.25,,,,0.125,684.125759,14803962.496964,1468800.0,1,21,F,0,1,canada,toronto,YTZ,2023-02-08,2023-07-17 23:27:29.006073,2023-02-08 20:47:00,98.72554484022866,0.0,0.125,0.0
581685,8,120,15.0,1,1,0,1,,,12.5,12.5,0.15,0.2,398.57,89.0,1.0,1.0,0.125,112.875,849757.0,172800.0,1,59,F,1,1,usa,new york,LGA,2023-02-08,2023-06-24 12:57:23.000000,2023-02-08 17:34:00,,0.125,0.0,0.0
581721,8,159,19.875,5,5,0,5,,,0.0,0.0,,,391.094,111.6,5.6,1.2,0.5,147.125,667302.2,626400.0,4,44,F,0,0,canada,toronto,YKZ,2023-02-08,2023-06-15 16:13:23.000000,2023-02-08 20:55:00,,0.625,0.0,0.0
581729,10,273,27.3,1,0,1,1,,,10.0,20.0,0.1,0.125,348.83,,,,0.1,825.2,19338577.0,691200.0,1,69,F,0,0,usa,st. petersburg,SPG,2023-02-08,2023-04-30 18:10:23.000000,2023-02-08 20:14:00,17.070980083170387,0.1,0.1,0.0
581770,8,160,20.0,1,2,0,2,,,0.0,12.5,,0.1,490.36,141.5,4.0,1.0,0.125,148.75,656105.0,259200.0,1,57,F,1,1,canada,vancouver,YVR,2023-02-08,2023-04-13 20:13:59.000000,2023-02-08 18:08:00,,0.125,0.0,0.125
581835,8,161,20.125,4,5,0,5,0.0,3.0,25.0,25.0,0.15,0.125,299.9175,213.4,3.0,1.4,0.5,148.75,853779.0,388800.0,3,40,F,0,0,usa,detroit,DTW,2023-02-08,2023-07-12 12:35:20.000000,2023-02-08 05:10:00,,0.5,0.0,0.125
581858,8,150,18.75,2,1,0,2,,,12.5,12.5,0.3999999999999999,0.15,507.965,55.0,1.0,1.0,0.25,138.75,849950.0,216000.0,1,48,F,1,0,usa,los angeles,LAX,2023-02-08,2023-04-17 15:55:51.000000,2023-02-08 05:49:00,,0.25,0.125,0.0
581901,8,134,16.75,4,4,0,5,0.5,1.0,25.0,0.0,0.2,,315.605,286.75,1.75,1.0,0.5,124.125,808738.0,194400.0,4,55,F,1,0,usa,new orleans,NBG,2023-02-08,2023-06-26 21:45:26.000000,2023-02-08 21:31:00,,0.5,0.125,0.125
582002,8,112,14.0,0,0,0,0,,,25.0,12.5,0.15,0.1,,,,,0.0,104.375,,,0,19,F,0,0,usa,tulsa,TUL,2023-02-08,2023-07-04 20:33:28.000000,2023-02-08 01:00:00,,0.0,0.0,0.0
582011,7,115,16.428571428571427,3,3,0,3,,,28.571428571428573,0.0,0.225,,467.86,301.0,2.6666666666666665,1.3333333333333333,0.42857142857142855,122.285714,543557.333333,374400.0,2,65,F,1,1,usa,baltimore,BWI,2023-02-08,2023-06-14 14:33:26.000000,2023-02-08 22:28:00,,0.42857142857142855,0.0,0.0
582038,9,148,16.444444444444443,2,2,0,2,,,22.22222222222222,33.333333333333336,0.1,0.06666666666666667,1186.18,111.5,3.5,2.0,0.2222222222222222,123.777778,556408.5,388800.0,2,30,F,0,0,usa,norfolk,NGU,2023-02-08,2023-07-16 20:08:57.000000,2023-02-08 02:57:00,,0.2222222222222222,0.0,0.0
582190,8,61,7.625,0,0,0,0,,,0.0,12.5,,0.25,,,,,0.0,57.375,,,0,70,F,1,0,usa,new york,JFK,2023-02-09,2023-06-04 20:11:45.000000,2023-02-09 19:35:00,,0.0,0.0,0.0
582227,8,148,18.5,3,3,0,4,0.0,1.0,25.0,25.0,0.125,0.15,550.3933333333333,236.0,5.666666666666667,1.0,0.375,138.25,526320.0,374400.0,2,32,F,0,1,canada,halifax,YHZ,2023-02-09,2023-06-28 19:18:15.000000,2023-02-09 19:57:00,,0.375,0.125,0.125
582241,8,90,11.25,0,0,0,0,,,25.0,25.0,0.1,0.125,,,,,0.0,83.5,,,0,42,F,1,0,usa,bakersfield,BFL,2023-02-09,2023-05-01 11:02:29.000000,2023-02-09 15:23:00,,0.0,0.0,0.0
582254,8,160,20.0,4,3,0,4,,,25.0,12.5,0.075,0.05,222.56,236.0,4.0,1.0,0.375,148.25,563465.0,403200.0,4,52,F,0,0,usa,indianapolis,IND,2023-02-09,2023-04-30 14:33:34.000000,2023-02-09 07:42:00,,0.5,0.125,0.0
582319,8,155,19.375,4,4,0,4,,,0.0,25.0,,0.125,1344.235,142.25,4.25,1.0,0.5,144.875,7813715.25,475200.0,4,57,F,0,0,usa,denver,DEN,2023-02-09,2023-07-03 17:07:34.000000,2023-02-09 10:16:00,,0.375,0.0,0.0
582320,9,130,14.444444444444445,1,2,0,2,,,0.0,22.22222222222222,,0.075,653.76,124.0,3.5,1.5,0.1111111111111111,106.444444,820948.0,345600.0,1,59,F,1,0,canada,ottawa,YOW,2023-02-09,2023-06-19 21:14:29.000000,2023-02-09 20:25:00,,0.1111111111111111,0.0,0.1111111111111111
582326,7,120,17.142857142857142,3,3,0,3,,,0.0,14.285714285714286,,0.1,251.84333333333333,142.66666666666666,2.3333333333333335,1.0,0.42857142857142855,126.428571,799571.333333,288000.0,3,47,F,1,0,usa,baltimore,BWI,2023-02-09,2023-07-11 16:46:58.000000,2023-02-09 11:49:00,,0.42857142857142855,0.0,0.0
582333,8,164,20.5,3,3,0,4,,,12.5,25.0,0.1,0.125,326.73,151.0,4.0,1.3333333333333333,0.375,153.0,535559.0,316800.0,3,45,F,1,0,usa,san antonio,SKF,2023-02-09,2023-07-15 12:48:10.000000,2023-02-09 17:28:00,,0.375,0.125,0.125
582343,8,119,14.875,2,2,0,2,,,12.5,25.0,0.5,0.125,489.575,203.5,1.5,1.0,0.125,110.625,656407.5,345600.0,2,37,F,0,0,usa,tampa,MCF,2023-02-09,2023-07-16 23:17:35.000000,2023-02-09 17:40:00,,0.25,0.0,0.0
582446,7,155,22.142857142857142,1,1,1,2,0.0,1.0,14.285714285714286,14.285714285714286,0.15,0.1,556.09,149.0,5.0,1.0,0.14285714285714285,290.055582,15976844.305462,1382400.0,1,35,F,0,1,usa,rochester,ROC,2023-02-09,2023-07-24 20:07:35.389076,2023-02-23 19:38:00,44.84745055184297,0.14285714285714285,0.14285714285714285,0.14285714285714285
582482,9,140,15.555555555555555,1,2,0,2,,,22.22222222222222,11.11111111111111,0.1,0.15,584.72,66.0,2.5,1.5,0.1111111111111111,117.222222,925215.0,345600.0,1,42,F,1,0,usa,brownsville,BRO,2023-02-09,2023-05-04 04:13:44.000000,2023-02-09 10:07:00,,0.1111111111111111,0.0,0.1111111111111111
582484,8,167,20.875,3,3,0,3,,,0.0,0.0,,,207.19333333333333,182.33333333333334,1.6666666666666667,1.0,0.375,155.0,604646.0,259200.0,3,40,F,1,1,usa,indianapolis,IND,2023-02-09,2023-07-03 17:24:21.000000,2023-02-09 21:40:00,,0.375,0.0,0.0
582577,9,117,13.0,3,3,0,3,,,22.22222222222222,0.0,0.125,,364.29333333333335,189.66666666666666,1.6666666666666667,1.0,0.3333333333333333,98.111111,712661.666667,230400.0,3,43,F,1,1,usa,dallas,DAL,2023-02-09,2023-06-05 17:31:30.000000,2023-02-09 18:02:00,,0.3333333333333333,0.0,0.0
582586,8,51,6.375,0,0,0,0,,,12.5,37.5,0.1,0.1,,,,,0.0,47.25,,,0,90,F,1,0,usa,chicago,ORD,2023-02-09,2023-06-23 18:07:15.000000,2023-02-09 15:24:00,,0.0,0.0,0.0
582636,8,102,12.75,1,1,0,1,,,12.5,0.0,0.1,,301.86,260.0,2.0,1.0,0.125,94.625,815784.0,259200.0,1,52,F,0,0,usa,omaha,OFF,2023-02-09,2023-05-06 17:07:35.000000,2023-02-09 22:51:00,,0.125,0.0,0.0
582664,8,113,14.125,1,1,0,1,,,12.5,12.5,0.2,0.1,933.5,343.0,3.0,1.0,0.125,104.75,955922.0,432000.0,1,56,F,1,1,usa,anchorage,MRI,2023-02-09,2023-06-22 14:27:58.000000,2023-02-09 20:51:00,,0.125,0.0,0.0
582723,8,146,18.25,3,3,0,3,1.0,2.0,25.0,25.0,0.125,0.2,951.7733333333333,212.33333333333334,5.333333333333333,1.3333333333333333,0.375,133.625,779464.333333,576000.0,3,50,F,1,1,usa,new york,LGA,2023-02-09,2023-06-21 20:51:09.000000,2023-02-09 19:05:00,,0.375,0.0,0.0
582729,8,69,8.625,0,0,0,0,,,25.0,25.0,0.15,0.15,,,,,0.0,64.0,,,0,64,F,1,1,usa,kansas city,MCI,2023-02-09,2023-07-05 15:19:28.000000,2023-02-09 06:41:00,,0.0,0.0,0.0
582768,7,126,18.0,4,3,0,4,,,14.285714285714286,0.0,0.3,,1067.1475,335.6666666666667,5.666666666666667,1.0,0.5714285714285714,133.714286,5403878.25,540000.0,3,44,F,1,0,usa,chicago,ORD,2023-02-09,2023-06-09 13:06:34.000000,2023-02-18 21:28:00,,0.42857142857142855,0.14285714285714285,0.0
582785,7,117,16.714285714285715,5,5,0,5,0.0,1.0,14.285714285714286,0.0,0.05,,534.636,131.2,2.4,1.0,0.7142857142857143,123.428571,594542.8,328320.0,5,55,F,0,1,usa,stockton,SCK,2023-02-09,2023-06-29 02:43:08.000000,2023-02-09 12:12:00,,0.7142857142857143,0.0,0.0
582796,9,191,21.22222222222222,0,1,0,1,,,11.11111111111111,11.11111111111111,0.1,0.05,,139.0,21.0,2.0,0.0,156.444444,,,0,26,F,0,0,canada,toronto,YKZ,2023-02-09,2023-06-27 06:02:36.000000,2023-02-09 10:46:00,,0.0,0.0,0.1111111111111111
582801,8,171,21.375,3,3,1,3,1.0,1.0,25.0,12.5,0.1,0.05,273.74,155.33333333333334,7.666666666666667,1.0,0.375,252.471344,11640059.807312,993600.0,2,53,F,1,0,usa,milwaukee,MKE,2023-02-09,2023-06-12 16:33:15.770754,2023-02-09 20:14:00,14.304262931028639,0.375,0.0,0.0
582828,8,118,14.75,3,1,0,3,,,0.0,37.5,,0.13333333333333333,410.6666666666667,832.0,2.0,1.0,0.375,108.875,632448.333333,259200.0,3,32,F,0,0,usa,san antonio,SAT,2023-02-09,2023-07-17 04:57:37.000000,2023-02-09 18:20:00,,0.375,0.25,0.0
582833,8,163,20.375,2,1,0,2,,,12.5,12.5,0.1,0.1,418.5,167.0,1.0,4.0,0.25,152.625,485253.5,129600.0,2,45,F,0,0,usa,detroit,YIP,2023-02-09,2023-07-11 19:12:36.000000,2023-02-09 19:10:00,,0.25,0.125,0.0
582903,9,377,41.888888888888886,1,1,1,1,,,11.11111111111111,0.0,0.25,,1219.62,171.0,1.0,3.0,0.1111111111111111,946.666667,378745.0,172800.0,1,25,F,0,0,canada,toronto,YZD,2023-02-09,2023-06-12 22:47:35.000000,2023-02-09 18:57:00,23.578344683204545,0.1111111111111111,0.0,0.0
582979,9,209,23.22222222222222,6,5,0,6,0.0,1.0,11.11111111111111,11.11111111111111,0.1,0.1,445.3466666666667,159.6,2.8,1.0,0.6666666666666666,172.111111,601683.0,417600.0,5,48,F,0,0,usa,reno,RNO,2023-02-09,2023-07-17 05:10:34.000000,2023-02-09 15:41:00,,0.6666666666666666,0.1111111111111111,0.0
582995,7,106,15.142857142857142,2,2,0,3,1.0,1.0,14.285714285714286,0.0,0.2,,231.475,155.5,4.5,1.0,0.2857142857142857,112.714286,816123.0,388800.0,2,42,F,0,0,usa,omaha,OFF,2023-02-09,2023-06-09 08:58:28.000000,2023-02-09 16:46:00,,0.2857142857142857,0.14285714285714285,0.14285714285714285
583016,8,115,14.375,1,1,0,1,,,25.0,0.0,0.25,,42.69,63.0,2.0,1.0,0.125,107.375,714635.0,345600.0,1,44,F,1,1,usa,laredo,LRD,2023-02-09,2023-06-09 21:37:23.000000,2023-02-09 21:14:00,,0.125,0.0,0.0
583023,7,115,16.428571428571427,1,2,0,2,,,0.0,14.285714285714286,,0.15,88.09,444.0,5.0,2.0,0.14285714285714285,121.285714,380904.0,259200.0,1,55,F,1,0,usa,cleveland,CLE,2023-02-09,2023-05-30 21:11:36.000000,2023-02-09 19:01:00,,0.14285714285714285,0.0,0.14285714285714285
583038,8,144,18.0,3,2,0,3,0.5,1.0,25.0,37.5,0.1,0.13333333333333333,161.35,160.5,2.5,1.0,0.25,133.875,474932.333333,648000.0,3,46,M,1,0,usa,chicago,MDW,2023-02-09,2023-06-04 21:52:38.000000,2023-02-09 06:24:00,,0.375,0.125,0.0
583052,8,153,19.125,4,4,0,4,1.0,1.0,25.0,37.5,0.175,0.13333333333333333,421.8875,119.0,3.25,1.25,0.5,139.875,410462.0,388800.0,4,43,F,0,0,usa,miami,MIA,2023-02-09,2023-06-25 15:40:22.000000,2023-02-09 16:05:00,,0.5,0.0,0.0
583070,8,134,16.75,3,1,0,3,,,0.0,25.0,,0.1,559.47,525.0,2.0,1.0,0.375,123.5,616025.333333,432000.0,2,28,F,0,1,usa,new york,LGA,2023-02-09,2023-07-01 12:02:22.000000,2023-02-09 20:02:00,,0.375,0.25,0.0
583087,8,168,21.0,3,3,0,3,,,0.0,25.0,,0.1,287.2266666666667,126.33333333333333,3.6666666666666665,1.3333333333333333,0.375,156.75,706254.666667,460800.0,2,47,F,1,1,usa,chicago,UGN,2023-02-09,2023-06-27 17:28:09.000000,2023-02-09 18:40:00,,0.375,0.0,0.0
583120,8,281,35.125,2,1,1,2,,,12.5,12.5,0.35,0.1,2645.405,191.0,3.0,1.0,0.25,975.375,12188825.0,921600.0,2,54,F,1,1,usa,stockton,SCK,2023-02-09,2023-06-03 15:58:50.000000,2023-02-09 18:14:00,135.06298975292972,0.125,0.125,0.0
583134,7,102,14.571428571428571,0,0,0,0,,,14.285714285714286,14.285714285714286,0.1,0.15,,,,,0.0,109.142857,,,0,36,F,0,0,usa,minneapolis,MSP,2023-02-09,2023-06-23 19:45:42.000000,2023-02-09 19:31:00,,0.0,0.0,0.0
583166,9,170,18.88888888888889,1,0,1,1,,,11.11111111111111,0.0,0.15,,1016.66,,,,0.1111111111111111,594.520697,23480330.656862,1036800.0,1,22,F,0,1,usa,columbus,CMH,2023-02-09,2023-07-08 20:19:56.686275,2023-02-09 20:34:00,73.76603978118928,0.0,0.1111111111111111,0.0
583190,8,115,14.375,0,0,0,0,,,37.5,0.0,0.13333333333333333,,,,,,0.0,107.25,,,0,22,F,0,0,usa,honolulu,HNL,2023-02-09,2023-06-23 04:11:23.000000,2023-02-09 09:36:00,,0.0,0.0,0.0
583200,8,103,12.875,2,1,0,2,1.0,1.0,25.0,37.5,0.125,0.11666666666666667,556.805,162.0,4.0,1.0,0.25,97.0,687631.0,388800.0,2,42,F,1,0,usa,new york,LGA,2023-02-09,2023-04-20 20:24:48.000000,2023-02-09 13:21:00,,0.25,0.125,0.0
583297,8,128,16.0,4,4,0,4,1.0,1.0,25.0,0.0,0.075,,564.48,177.0,3.25,1.0,0.5,119.75,848410.25,432000.0,3,56,F,1,1,usa,los angeles,LAX,2023-02-09,2023-06-26 21:11:19.000000,2023-02-09 02:51:00,,0.5,0.0,0.0
583335,7,107,15.285714285714286,1,1,0,1,,,14.285714285714286,14.285714285714286,0.05,0.05,559.45,177.0,2.0,1.0,0.14285714285714285,115.428571,831900.0,259200.0,1,20,F,0,1,usa,san jose,SJC,2023-02-09,2023-07-06 15:08:01.000000,2023-02-09 10:52:00,,0.14285714285714285,0.0,0.0
583336,9,142,15.777777777777779,1,2,0,2,,,11.11111111111111,0.0,0.2,,280.75,129.0,6.0,1.0,0.1111111111111111,116.777778,447892.0,259200.0,1,38,F,0,1,usa,columbus,CMH,2023-02-09,2023-05-27 05:48:32.000000,2023-02-09 04:20:00,,0.1111111111111111,0.0,0.1111111111111111
583342,8,90,11.25,0,2,0,2,,,0.0,25.0,,0.05,,103.5,7.0,1.0,0.0,84.5,,,0,68,F,0,0,usa,riverside,RIV,2023-02-09,2023-05-06 13:59:31.000000,2023-02-09 10:42:00,,0.0,0.0,0.25
583446,8,119,14.875,3,4,0,4,0.0,2.0,25.0,0.0,0.2,,1016.66,277.0,3.5,1.75,0.375,109.0,728574.666667,374400.0,3,35,F,0,0,usa,los angeles,LAX,2023-02-09,2023-07-11 05:51:09.000000,2023-02-09 11:43:00,,0.375,0.0,0.125
583454,8,137,17.125,1,1,0,1,,,0.0,25.0,,0.2,232.56,123.0,1.0,1.0,0.125,127.625,810709.0,259200.0,1,23,F,0,1,usa,montgomery,MXF,2023-02-09,2023-06-26 18:53:53.000000,2023-02-09 15:10:00,,0.125,0.0,0.0
583483,8,123,15.375,1,1,0,1,0.0,1.0,37.5,12.5,0.11666666666666667,0.05,654.42,140.0,2.0,1.0,0.125,114.625,384280.0,259200.0,1,37,F,1,0,usa,philadelphia,PNE,2023-02-09,2023-06-21 16:52:04.000000,2023-02-09 08:22:00,,0.125,0.0,0.0
583486,9,163,18.11111111111111,4,4,0,4,,,0.0,0.0,,,602.725,156.25,2.25,1.5,0.4444444444444444,134.0,654107.0,367200.0,3,46,F,1,0,usa,houston,HOU,2023-02-09,2023-06-19 22:12:39.000000,2023-02-09 12:25:00,,0.4444444444444444,0.0,0.0
583490,8,56,7.0,0,1,0,1,,,12.5,12.5,0.3,0.1,,215.0,6.0,1.0,0.0,52.75,,,0,26,M,0,0,usa,los angeles,LAX,2023-02-09,2023-07-12 13:06:15.000000,2023-02-09 19:15:00,,0.0,0.0,0.125
583499,8,135,16.875,3,3,0,3,0.0,1.0,12.5,37.5,0.05,0.08333333333333333,697.3,118.33333333333333,2.6666666666666665,2.0,0.375,124.25,712430.333333,316800.0,3,50,F,0,0,canada,ottawa,YOW,2023-02-09,2023-05-19 09:31:32.000000,2023-02-09 17:50:00,,0.375,0.0,0.0
583526,9,106,11.777777777777779,2,3,0,3,,,22.22222222222222,33.333333333333336,0.15,0.23333333333333334,534.99,119.66666666666667,5.0,1.0,0.2222222222222222,87.666667,877766.5,259200.0,2,32,F,0,1,usa,san jose,SJC,2023-02-09,2023-07-20 20:14:06.000000,2023-02-09 16:22:00,,0.2222222222222222,0.0,0.1111111111111111
583612,9,135,15.0,4,3,0,4,,,11.11111111111111,0.0,0.1,,1648.0775,221.33333333333334,8.0,1.0,0.4444444444444444,110.444444,7748152.25,691200.0,4,41,F,0,1,usa,st. louis,STL,2023-02-09,2023-07-11 07:05:01.000000,2023-02-09 16:31:00,,0.3333333333333333,0.1111111111111111,0.0
583623,8,116,14.5,1,1,0,1,,,0.0,12.5,,0.05,633.95,142.0,3.0,1.0,0.125,106.5,740923.0,345600.0,1,56,F,0,1,usa,tucson,TUS,2023-02-09,2023-06-01 20:37:09.000000,2023-02-09 13:32:00,,0.125,0.0,0.0
583664,8,89,11.125,1,1,0,1,,,12.5,25.0,0.1,0.1,70.92,121.0,1.0,1.0,0.125,83.0,773691.0,259200.0,1,49,F,1,0,usa,detroit,DET,2023-02-09,2023-06-26 22:09:46.000000,2023-02-16 21:02:00,,0.125,0.0,0.0
583759,8,102,12.75,1,2,0,2,,,0.0,12.5,,0.1,115.02,188.5,5.0,1.0,0.125,96.25,683489.0,259200.0,1,38,F,0,1,usa,akron,AKR,2023-02-09,2023-07-13 15:02:56.000000,2023-02-09 06:39:00,,0.125,0.0,0.125
583764,8,102,12.75,2,2,0,2,,,0.0,0.0,,,1999.26,253.0,3.0,2.5,0.25,95.5,797324.5,388800.0,2,46,F,0,1,usa,honolulu,HNL,2023-02-09,2023-07-14 16:57:23.000000,2023-02-09 09:14:00,,0.25,0.0,0.0
583931,8,147,18.375,2,3,0,3,,,12.5,25.0,0.1,0.075,50.535,140.66666666666666,3.3333333333333335,1.0,0.125,136.375,638874.5,518400.0,2,50,M,0,0,usa,newark,EWR,2023-02-09,2023-06-22 17:29:20.000000,2023-02-09 17:24:00,,0.25,0.0,0.125
583955,8,130,16.25,0,0,0,0,,,25.0,12.5,0.075,0.1,,,,,0.0,121.125,,,0,29,F,0,0,usa,new york,LGA,2023-02-09,2023-03-05 04:54:08.000000,2023-02-09 06:36:00,,0.0,0.0,0.0
583976,8,85,10.625,2,2,0,2,0.0,1.0,25.0,37.5,0.2,0.11666666666666667,214.095,249.5,3.0,1.0,0.25,80.375,649311.0,345600.0,2,40,F,1,0,usa,los angeles,LAX,2023-02-09,2023-06-25 19:22:54.000000,2023-02-09 21:21:00,,0.25,0.0,0.0
584001,8,97,12.125,1,1,0,1,,,0.0,0.0,,,782.65,278.0,1.0,2.0,0.125,89.875,848977.0,172800.0,1,19,F,0,0,canada,calgary,YYC,2023-02-09,2023-06-24 11:10:23.000000,2023-02-09 14:51:00,,0.125,0.0,0.0
584012,8,98,12.25,2,2,0,2,,,25.0,12.5,0.15,0.1,265.9,107.0,3.0,1.0,0.25,91.375,754289.5,388800.0,2,48,F,1,1,usa,milwaukee,MKE,2023-02-09,2023-07-02 13:54:59.000000,2023-02-09 01:48:00,,0.25,0.0,0.0
584030,8,158,19.75,4,4,0,4,0.0,1.0,37.5,0.0,0.13333333333333333,,332.505,191.25,1.25,1.0,0.5,145.75,541149.0,237600.0,4,55,F,1,1,usa,chicago,ORD,2023-02-09,2023-05-21 22:16:28.000000,2023-02-09 13:13:00,,0.5,0.0,0.0
584034,8,103,12.875,3,3,0,3,,,25.0,25.0,0.075,0.15,377.0733333333333,239.33333333333334,1.6666666666666667,1.0,0.375,97.125,687615.333333,288000.0,3,40,F,0,0,usa,new york,JFK,2023-02-09,2023-06-23 05:30:02.000000,2023-02-09 20:25:00,,0.375,0.0,0.0
584115,8,173,21.625,1,2,1,3,,,37.5,0.0,0.08333333333333333,,4721.63,126.5,3.5,1.5,0.125,837.050549,23293522.297804,1209600.0,1,38,F,0,1,usa,houston,IAH,2023-02-09,2023-07-28 17:25:59.404393,2023-02-09 17:25:00,216.94759179350206,0.0,0.125,0.25
584134,8,127,15.875,2,2,0,2,,,25.0,0.0,0.1,,577.625,270.5,1.5,1.0,0.25,116.5,504575.0,216000.0,2,41,F,0,1,usa,reno,RNO,2023-02-09,2023-05-29 16:06:25.000000,2023-02-09 13:32:00,,0.25,0.0,0.0
584185,7,58,8.285714285714286,0,0,0,0,,,0.0,28.571428571428573,,0.075,,,,,0.0,61.571429,,,0,50,F,1,1,usa,winston-salem,INT,2023-02-09,2023-07-19 05:57:20.000000,2023-02-22 05:45:00,,0.0,0.0,0.0
584217,8,67,8.375,0,0,0,0,,,37.5,12.5,0.11666666666666667,0.1,,,,,0.0,61.75,,,0,54,F,0,0,usa,brownsville,BRO,2023-02-09,2023-05-11 18:03:22.000000,2023-02-09 16:08:00,,0.0,0.0,0.0
584241,8,59,7.375,0,2,0,2,,,12.5,25.0,0.05,0.125,,127.5,3.0,2.0,0.0,54.5,,,0,57,F,0,1,usa,charlotte,CLT,2023-02-09,2023-05-01 18:11:11.000000,2023-02-09 17:52:00,,0.0,0.0,0.25
584247,6,43,7.166666666666667,1,1,0,1,,,16.666666666666668,0.0,0.15,,367.67,176.0,3.0,1.0,0.16666666666666666,52.666667,658777.0,432000.0,1,40,F,0,0,canada,calgary,YYC,2023-02-09,2023-06-22 21:53:56.000000,2023-02-09 10:07:00,,0.16666666666666666,0.0,0.0
584288,9,185,20.555555555555557,5,5,0,5,0.5,1.5,22.22222222222222,22.22222222222222,0.125,0.075,360.624,171.6,2.6,1.2,0.4444444444444444,152.111111,790864.0,324000.0,5,39,F,0,0,usa,tallahassee,TLH,2023-02-09,2023-06-30 08:22:12.000000,2023-02-09 19:15:00,,0.5555555555555556,0.0,0.0
584423,8,94,11.75,2,2,0,2,,,0.0,12.5,,0.05,278.44,97.5,2.0,1.0,0.25,86.5,411976.0,302400.0,2,36,F,0,0,usa,tampa,TPA,2023-02-10,2023-07-18 11:33:56.000000,2023-02-10 16:25:00,,0.25,0.0,0.0
584459,8,70,8.75,1,2,0,2,,,12.5,0.0,0.15,,346.13,244.5,6.5,1.0,0.125,66.5,792772.0,950400.0,1,39,F,1,1,usa,richmond,RIC,2023-02-10,2023-07-02 17:40:02.000000,2023-02-10 18:27:00,,0.125,0.0,0.125
584525,8,234,29.25,6,5,0,7,1.0,1.0,25.0,37.5,0.175,0.16666666666666666,287.9716666666667,117.2,8.6,1.2,0.75,217.5,654386.166667,475200.0,6,51,F,0,0,usa,new york,LGA,2023-02-10,2023-07-18 15:15:35.000000,2023-02-10 05:55:00,,0.75,0.25,0.125
584530,7,126,18.0,3,3,0,3,1.0,1.5,42.857142857142854,28.571428571428573,0.15,0.075,950.42,143.33333333333334,7.0,1.6666666666666667,0.42857142857142855,134.0,527652.333333,748800.0,2,44,F,1,1,usa,brownsville,BRO,2023-02-10,2023-07-06 20:59:23.000000,2023-02-10 14:26:00,,0.42857142857142855,0.0,0.0
